price,price_sqft,bhk,location,total_sqft,floor_num
92,4623,3,Chandkheda Ahmedabad,1990,6
1,5952,3,Chandkheda Ahmedabad,1680,2
66,3800,3,Chandkheda Ahmedabad,972,1
77,5520,3,Chandkheda Ahmedabad,1395,2
1.7,5152,4,Chandkheda Ahmedabad,2310,0
1.2,6568,3,Chandkheda Ahmedabad,1278,0
1.21,4268,3,Chandkheda Ahmedabad,1710,5
1.2,5455,3,Chandkheda Ahmedabad,2200,2
1,6653,3,Chandkheda Ahmedabad,1052,0
1.15,5173,3,Chandkheda Ahmedabad,2223,4
1,4444,4,Chandkheda Ahmedabad,2250,3
92,4623,3,Chandkheda Ahmedabad,1990,6
1,5952,3,Chandkheda Ahmedabad,1680,2
1.15,6389,3,Chandkheda Ahmedabad,1800,1
1.15,5215,3,Chandkheda Ahmedabad,2205,4
1.1,5685,3,Chandkheda Ahmedabad,1935,1
42,4667,2,Chandlodiya Ahmedabad,900,1
25,4167,2,Chandlodiya Ahmedabad,600,4
60,4938,2,Chandlodiya Ahmedabad,850,0
55,4365,2,Chandlodiya Ahmedabad,765,2
62,4444,2,Chandlodiya Ahmedabad,906,7
55,4186,2,Chandlodiya Ahmedabad,1314,6
1.49,4705,4,Chandlodiya Ahmedabad,2375,4
66.8,4389,2,Chharodi Ahmedabad,837,4
95,5278,3,Chharodi Ahmedabad,1800,7
1.11,4654,3,Chharodi Ahmedabad,1311,3
1.25,5241,3,Chharodi Ahmedabad,1305,5
95,5278,3,Chharodi Ahmedabad,1800,7
1.32,4972,3,Chharodi Ahmedabad,1460,10
1.11,4654,3,Chharodi Ahmedabad,1311,9
2.48,7200,4,"Cloud 9, Nehru Nagar Ambawadi Ahmedabad",2068,10
1.77,7759,3,"Cloud 9, Nehru Nagar Ambawadi Ahmedabad",1550,3
1.65,7190,3,"Cloud 9, Nehru Nagar Ambawadi Ahmedabad",2295,1
2.1,9150,3,"Cloud 9, Nehru Nagar Ambawadi Ahmedabad",1377,9
2.68,7800,4,"Cloud 9, Nehru Nagar Ambawadi Ahmedabad",2068,10
3,10194,4,"Cloud 9, Nehru Nagar Ambawadi Ahmedabad",1618,13
45,6000,2,"Daxini Society, Maninagar Ahmedabad",750,1
48,3333,2,"Daxini Society, Maninagar Ahmedabad",864,0
47.5,4798,2,"Daxini Society, Maninagar Ahmedabad",693,0
25.5,3400,1,"Daxini Society, Maninagar Ahmedabad",750,2
48,3333,2,"Daxini Society, Maninagar Ahmedabad",864,0
47.5,4798,2,"Daxini Society, Maninagar Ahmedabad",693,0
41,4380,2,Drive In Road Ahmedabad,936,0
58,5273,2,Drive In Road Ahmedabad,1000,2
1.55,9309,3,Drive In Road Ahmedabad,1165,0
2.1,6481,4,Drive In Road Ahmedabad,2900,6
1.8,6667,5,Drive In Road Ahmedabad,2700,4
2.7,7500,4,Drive In Road Ahmedabad,3600,8
2.62,7500,4,Drive In Road Ahmedabad,1920,2
1.11,5646,3,"EMBRACE, Vaishnodevi Circle Ahmedabad",967,6
1.32,6765,3,"EMBRACE, Vaishnodevi Circle Ahmedabad",1082,7
1.51,5885,3,"EMBRACE, Vaishnodevi Circle Ahmedabad",1405,8
1.55,6165,3,"EMBRACE, Vaishnodevi Circle Ahmedabad",1382,7
1.32,6100,3,"EMBRACE, Vaishnodevi Circle Ahmedabad",1195,4
1.4,6087,3,"EMBRACE, Vaishnodevi Circle Ahmedabad",1265,5
1.54,7116,3,"EMBRACE, Vaishnodevi Circle Ahmedabad",1255,7
80,4348,3,Ellisbridge Ahmedabad,1840,0
1.5,7407,3,Ellisbridge Ahmedabad,1250,1
1.75,8816,3,Ellisbridge Ahmedabad,1985,13
2.07,8771,3,Ellisbridge Ahmedabad,1652,0
1.35,6522,3,Ellisbridge Ahmedabad,2070,4
1.25,6614,3,Ellisbridge Ahmedabad,1890,7
3,8511,4,Ellisbridge Ahmedabad,2135,7
3.7,8810,4,Ellisbridge Ahmedabad,2520,3
2.52,7250,4,"Eminence 96, Thaltej Ahmedabad",1914,5
2.5,7200,4,"Eminence 96, Thaltej Ahmedabad",1915,7
2.66,7000,4,"Eminence 96, Thaltej Ahmedabad",2095,7
2.74,7200,4,"Eminence 96, Thaltej Ahmedabad",2100,4
2.66,7000,4,"Eminence 96, Thaltej Ahmedabad",2096,10
2.6,7000,4,"Eminence 96, Thaltej Ahmedabad",2046,8
3.13,8215,4,"Eminence 96, Thaltej Ahmedabad",2286,8
2.74,7200,4,"Eminence 96, Thaltej Ahmedabad",3810,10
2.8,7500,4,"Eminence 96, Thaltej Ahmedabad",2247,9
2.86,8075,4,"Eminence 96, Thaltej Ahmedabad",1952,11
2.65,6955,4,"Eminence 96, Thaltej Ahmedabad",2095,5
2.61,7500,4,"Eminence 96, Thaltej Ahmedabad",1914,1
2.61,7500,4,"Eminence 96, Thaltej Ahmedabad",2018,7
2.61,7500,4,"Eminence 96, Thaltej Ahmedabad",1914,2
2.67,7200,4,"Eminence 96, Thaltej Ahmedabad",2232,7
2.71,7800,4,"Eminence 96, Thaltej Ahmedabad",2080,6
2.61,7500,4,"Eminence 96, Thaltej Ahmedabad",1461,5
2.6,6989,4,"Eminence 96, Thaltej Ahmedabad",2046,9
5.31,7991,5,"Eminence 96, Thaltej Ahmedabad",3654,5
5.31,8000,4,"Eminence 96, Thaltej Ahmedabad",3654,8
5.65,8000,4,"Eminence 96, Thaltej Ahmedabad",3885,12
5.63,8000,4,"Eminence 96, Thaltej Ahmedabad",3874,12
5.38,8000,4,"Eminence 96, Thaltej Ahmedabad",3698,12
2.77,6205,4,"Enstin Evoq, Science City Road Ahmedabad",2520,9
2.8,6455,4,"Enstin Evoq, Science City Road Ahmedabad",2603,0
2.77,6205,4,"Enstin Evoq, Science City Road Ahmedabad",2520,9
2.89,6474,4,"Enstin Evoq, Science City Road Ahmedabad",4464,0
2.9,6684,4,"Enstin Evoq, Science City Road Ahmedabad",2386,7
2.95,6662,4,"Enstin Evoq, Science City Road Ahmedabad",2435,8
5.82,9000,4,"Eternity by Ratnaakar, Ambli Bopal Road Ahmedabad",3382,9
6.15,9500,4,"Eternity by Ratnaakar, Ambli Bopal Road Ahmedabad",3562,12
6.15,9500,4,"Eternity by Ratnaakar, Ambli Bopal Road Ahmedabad",6475,5
5.82,8988,4,"Eternity by Ratnaakar, Ambli Bopal Road Ahmedabad",3382,9
5.95,9200,4,"Eternity by Ratnaakar, Ambli Bopal Road Ahmedabad",3561,10
5.95,9202,4,"Eternity by Ratnaakar, Ambli Bopal Road Ahmedabad",3561,11
5.61,8664,4,"Eternity by Ratnaakar, Ambli Bopal Road Ahmedabad",3885,18
46,4368,2,"Garden Paradise, Bopal Ahmedabad",1053,3
45.5,4321,2,"Garden Paradise, Bopal Ahmedabad",1053,5
45,4274,2,"Garden Paradise, Bopal Ahmedabad",1053,5
46,4089,2,"Garden Paradise, Bopal Ahmedabad",990,1
46,4368,2,"Garden Paradise, Bopal Ahmedabad",1053,3
46,4089,2,"Garden Paradise, Bopal Ahmedabad",990,1
45,4500,2,Ghatlodiya Ahmedabad,800,0
45,5799,2,Ghatlodiya Ahmedabad,750,5
40,4444,2,Ghatlodiya Ahmedabad,630,0
45,5556,2,Ghatlodiya Ahmedabad,810,2
47,4974,2,Ghatlodiya Ahmedabad,945,8
35,3704,1,Ghatlodiya Ahmedabad,675,4
53,5121,2,Ghatlodiya Ahmedabad,900,10
48,4848,2,Ghatlodiya Ahmedabad,990,2
45,4000,3,Ghatlodiya Ahmedabad,1125,1
81,5000,3,Ghatlodiya Ahmedabad,1620,9
80,5487,3,Ghatlodiya Ahmedabad,1458,1
65,4815,3,Ghatlodiya Ahmedabad,1350,8
76,4021,3,Ghatlodiya Ahmedabad,1323,0
60,5556,2,Ghatlodiya Ahmedabad,1080,4
53,5121,2,Ghatlodiya Ahmedabad,900,10
58,6080,2,Ghatlodiya Ahmedabad,800,2
98,5444,2,Ghatlodiya Ahmedabad,1260,9
48,4848,2,Ghatlodiya Ahmedabad,990,2
98,5444,2,Ghatlodiya Ahmedabad,1260,9
1.2,6319,3,Ghatlodiya Ahmedabad,1899,6
40,3292,2,Ghodasar Ahmedabad,850,0
40,4535,2,Ghodasar Ahmedabad,882,0
19.5,3252,1,Ghodasar Ahmedabad,600,3
41,3400,2,Ghodasar Ahmedabad,1206,1
20,4444,1,Ghodasar Ahmedabad,450,3
1,4975,3,Ghodasar Ahmedabad,2010,5
56,5556,2,Ghodasar Ahmedabad,774,0
1,4975,3,Ghodasar Ahmedabad,2010,5
47,4123,2,"Godrej Green Glades, Jagatpur Ahmedabad",640,10
47,4273,2,"Godrej Green Glades, Jagatpur Ahmedabad",600,16
50,4720,2,"Godrej Green Glades, Jagatpur Ahmedabad",633,2
50,4720,2,"Godrej Green Glades, Jagatpur Ahmedabad",633,2
58,8580,2,"Godrej Green Glades, Jagatpur Ahmedabad",676,16
1.05,5250,3,"Godrej Green Glades, Jagatpur Ahmedabad",1197,19
1.08,5143,3,"Godrej Green Glades, Jagatpur Ahmedabad",1150,12
1.1,5774,3,"Godrej Green Glades, Jagatpur Ahmedabad",1135,10
1.05,5250,3,"Godrej Green Glades, Jagatpur Ahmedabad",1197,19
1.11,5286,3,"Godrej Green Glades, Jagatpur Ahmedabad",1120,12
48,4067,2,Gota Ahmedabad,649,7
50,5000,2,Gota Ahmedabad,700,5
34.5,4012,1,Gota Ahmedabad,602,0
46,3833,3,Gota Ahmedabad,1200,6
55,5506,2,Gota Ahmedabad,999,1
50,3125,3,Gota Ahmedabad,1600,7
45,7353,2,Gota Ahmedabad,612,0
34,5667,1,Gota Ahmedabad,410,2
51,4636,2,Gota Ahmedabad,1100,10
34,3434,2,Gota Ahmedabad,990,4
30,4274,1,Gota Ahmedabad,702,6
28,5091,1,Gota Ahmedabad,550,0
51,6375,2,Gota Ahmedabad,800,7
36,3333,2,Gota Ahmedabad,1035,5
52,4549,2,Gota Ahmedabad,1143,2
93,4897,3,Gota Ahmedabad,918,8
65,4913,2,Gota Ahmedabad,926,0
83,4705,3,Gota Ahmedabad,1764,8
80,5556,2,Gota Ahmedabad,835,4
1,5368,3,Gota Ahmedabad,1304,0
90,5882,3,Gota Ahmedabad,920,7
62,4751,2,Gota Ahmedabad,913,0
50,5000,2,Gota Ahmedabad,700,5
85,4971,3,Gota Ahmedabad,1710,6
1.1,5291,3,Gota Ahmedabad,1455,0
63,5185,2,Gota Ahmedabad,850,0
55,5506,2,Gota Ahmedabad,999,1
65,4880,3,Gota Ahmedabad,1332,7
50,3125,3,Gota Ahmedabad,1600,7
86,5107,3,Gota Ahmedabad,1684,6
1,7310,2,Gota Ahmedabad,1368,4
51,4636,2,Gota Ahmedabad,1100,10
72.2,4222,3,Gota Ahmedabad,1710,5
55,4461,2,Gota Ahmedabad,1233,6
55,4365,2,Gota Ahmedabad,1260,1
55,4365,2,Gota Ahmedabad,882,0
51,6375,2,Gota Ahmedabad,800,7
1.91,5788,4,Gota Ahmedabad,1737,5
1.65,6561,4,Gota Ahmedabad,1377,9
1,5368,3,Gota Ahmedabad,1304,0
1.05,5051,3,Gota Ahmedabad,1455,0
1.51,4167,4,Gota Ahmedabad,3636,4
1.69,5490,4,Gota Ahmedabad,1703,4
1.15,6725,3,Gota Ahmedabad,1710,8
1.1,5291,3,Gota Ahmedabad,1455,0
1,7310,2,Gota Ahmedabad,1368,4
1.1,5584,3,Gota Ahmedabad,1379,0
1.25,6313,3,Gota Ahmedabad,1980,6
1.25,6281,3,Gota Ahmedabad,1990,3
1.1,5685,3,Gota Ahmedabad,1935,3
1.18,6667,3,Gota Ahmedabad,1770,0
1.19,4500,3,Gota Ahmedabad,2648,8
2.2,5641,4,Gota Ahmedabad,2428,21
1.1,5361,3,Gota Ahmedabad,1129,4
1.98,6000,4,Gota Ahmedabad,1815,1
3.7,7255,4,Gota Ahmedabad,2820,10
3.3,5444,5,Gota Ahmedabad,6075,11
4.92,7500,4,Gota Ahmedabad,6560,14
85,5556,3,Gulbai Tekra Ahmedabad,1530,4
1.81,7150,3,Gulbai Tekra Ahmedabad,2541,14
1.25,5682,3,Gulbai Tekra Ahmedabad,1400,5
2,6667,3,Gulbai Tekra Ahmedabad,3000,1
1.76,7699,3,Gulbai Tekra Ahmedabad,1155,4
2.25,7143,4,Gulbai Tekra Ahmedabad,2150,2
3.75,7143,4,Gulbai Tekra Ahmedabad,3675,0
3.75,7143,4,Gulbai Tekra Ahmedabad,3150,2
80,6130,3,Gurukul Ahmedabad,913,0
65.6,5046,2,Gurukul Ahmedabad,1300,4
65,6500,2,Gurukul Ahmedabad,1000,5
1.25,6039,4,Gurukul Ahmedabad,2070,8
1.2,6061,4,Gurukul Ahmedabad,1980,10
1.27,4500,4,"HR Eliseo, Shela Ahmedabad",2825,11
1.38,4912,4,"HR Eliseo, Shela Ahmedabad",1700,7
1.27,4500,4,"HR Eliseo, Shela Ahmedabad",1553,5
1.2,4248,4,"HR Eliseo, Shela Ahmedabad",2825,7
1.24,4400,4,"HR Eliseo, Shela Ahmedabad",1600,4
1.3,4602,4,"HR Eliseo, Shela Ahmedabad",2825,4
1.2,4248,4,"HR Eliseo, Shela Ahmedabad",1695,7
35,3500,2,Hathijan Ahmedabad,700,0
16,3200,1,Hathijan Ahmedabad,500,2
35,2778,2,Hathijan Ahmedabad,1260,5
13,3210,1,Hathijan Ahmedabad,405,6
51,3063,3,Hathijan Ahmedabad,1665,3
1.58,5855,3,"Highline, Gota Ahmedabad",2700,9
1.6,5926,3,"Highline, Gota Ahmedabad",1485,5
1.74,6444,3,"Highline, Gota Ahmedabad",1485,0
1.35,5000,3,"Highline, Gota Ahmedabad",1485,9
2.58,6789,3,"Highline, Gota Ahmedabad",2090,0
1.53,5667,3,"Highline, Gota Ahmedabad",1417,5
3.28,6100,4,"Highline, Gota Ahmedabad",2970,11
5.98,8200,5,"IKEBANA, Bodakdev Ahmedabad",4300,9
6.57,9000,5,"IKEBANA, Bodakdev Ahmedabad",4015,8
6.16,8109,5,"IKEBANA, Bodakdev Ahmedabad",4100,0
6.57,9000,5,"IKEBANA, Bodakdev Ahmedabad",4015,9
6.64,8200,5,"IKEBANA, Bodakdev Ahmedabad",4800,0
6,8219,5,"IKEBANA, Bodakdev Ahmedabad",4066,11
6.57,9000,5,"IKEBANA, Bodakdev Ahmedabad",4015,16
7.29,9000,5,"IKEBANA, Bodakdev Ahmedabad",4065,5
6.88,8500,5,"IKEBANA, Bodakdev Ahmedabad",4293,10
6.57,9000,4,"IKEBANA, Bodakdev Ahmedabad",4015,10
1.13,4778,3,"Ideal Imbert, Chharodi Ahmedabad",2385,0
1.09,4600,3,"Ideal Imbert, Chharodi Ahmedabad",1335,2
1.22,4778,3,"Ideal Imbert, Chharodi Ahmedabad",2565,0
1.23,4800,3,"Ideal Imbert, Chharodi Ahmedabad",1420,2
1.26,4778,3,"Ideal Imbert, Chharodi Ahmedabad",2655,0
1.26,4750,3,"Ideal Imbert, Chharodi Ahmedabad",1470,2
1.56,6500,3,"Indraprasth Shivanta, Ambli Ahmedabad",1320,0
1.56,6500,3,"Indraprasth Shivanta, Ambli Ahmedabad",1320,15
1.89,5962,4,"Indraprasth Shivanta, Ambli Ahmedabad",3170,7
1.95,6151,4,"Indraprasth Shivanta, Ambli Ahmedabad",1743,5
1.56,6500,3,"Indraprasth Shivanta, Ambli Ahmedabad",1350,15
2.07,6550,4,"Indraprasth Shivanta, Ambli Ahmedabad",1845,5
2.1,6625,4,"Indraprasth Shivanta, Ambli Ahmedabad",1902,7
1.9,7917,3,"Indraprasth Shivanta, Ambli Ahmedabad",1440,11
2,6309,4,"Indraprasth Shivanta, Ambli Ahmedabad",1900,13
2.07,6530,4,"Indraprasth Shivanta, Ambli Ahmedabad",2500,16
2.06,6498,4,"Indraprasth Shivanta, Ambli Ahmedabad",1750,0
1.9,5994,4,"Indraprasth Shivanta, Ambli Ahmedabad",3170,15
2.2,6940,4,"Indraprasth Shivanta, Ambli Ahmedabad",1743,10
2.5,7886,4,"Indraprasth Shivanta, Ambli Ahmedabad",1750,18
2.28,7200,4,"Indraprasth Shivanta, Ambli Ahmedabad",1750,1
2,6309,4,"Indraprasth Shivanta, Ambli Ahmedabad",3170,0
1.98,6246,4,"Indraprasth Shivanta, Ambli Ahmedabad",3170,15
2.06,6500,4,"Indraprasth Shivanta, Ambli Ahmedabad",1839,8
2,6309,4,"Indraprasth Shivanta, Ambli Ahmedabad",1900,5
33,3161,2,Isanpur Ahmedabad,730,0
45,3846,2,Isanpur Ahmedabad,1170,3
32,5229,2,Isanpur Ahmedabad,612,1
48,4071,2,Isanpur Ahmedabad,1179,5
40,4233,2,Isanpur Ahmedabad,850,4
22,3134,1,Isanpur Ahmedabad,594,7
48,4071,2,Isanpur Ahmedabad,1179,5
52.5,4743,2,Isanpur Ahmedabad,819,1
3.15,8355,4,Iscon Ambli Road Ahmedabad,2070,10
3.05,8416,4,Iscon Ambli Road Ahmedabad,2174,7
4.31,9000,4,Iscon Ambli Road Ahmedabad,2733,4
3.5,8166,4,Iscon Ambli Road Ahmedabad,2097,5
3.75,9586,4,Iscon Ambli Road Ahmedabad,2145,9
4.5,9000,4,Iscon Ambli Road Ahmedabad,2850,5
3.15,8692,4,Iscon Ambli Road Ahmedabad,2174,8
3.03,8361,4,Iscon Ambli Road Ahmedabad,2174,8
3.2,10940,4,Iscon Ambli Road Ahmedabad,2106,3
3.28,8500,4,Iscon Ambli Road Ahmedabad,2150,7
3.74,8500,4,Iscon Ambli Road Ahmedabad,4400,7
3.23,8500,4,Iscon Ambli Road Ahmedabad,3800,7
4.45,9045,4,Iscon Ambli Road Ahmedabad,4920,0
3,10101,4,Iscon Ambli Road Ahmedabad,1692,2
5.71,9500,5,Iscon Ambli Road Ahmedabad,3308,14
6.03,9500,5,Iscon Ambli Road Ahmedabad,3500,4
5.3,8030,4,Iscon Ambli Road Ahmedabad,3630,12
5.19,8600,4,Iscon Ambli Road Ahmedabad,3627,11
5.38,8900,4,Iscon Ambli Road Ahmedabad,3324,5
5.09,9500,4,Iscon Ambli Road Ahmedabad,5360,7
4.56,9500,4,Iscon Ambli Road Ahmedabad,4800,7
5.17,8450,4,Iscon Ambli Road Ahmedabad,2900,8
5.05,9902,4,Iscon Ambli Road Ahmedabad,2805,2
5.42,8100,5,Iscon Ambli Road Ahmedabad,6700,14
5.67,9300,4,Iscon Ambli Road Ahmedabad,3355,5
6.35,10000,5,Iscon Ambli Road Ahmedabad,6350,14
4.8,8000,4,Iscon Ambli Road Ahmedabad,3600,12
7.75,10341,5,Iscon Ambli Road Ahmedabad,7500,29
4.89,8100,4,Iscon Ambli Road Ahmedabad,6045,20
6.4,8000,5,Iscon Ambli Road Ahmedabad,4800,15
5.69,9300,4,Iscon Ambli Road Ahmedabad,3366,5
5.82,9000,4,Iscon Ambli Road Ahmedabad,6475,14
8.41,10500,5,Iscon Ambli Road Ahmedabad,4408,14
6.39,10500,4,Iscon Ambli Road Ahmedabad,3349,15
4.5,9000,4,Iscon Ambli Road Ahmedabad,2850,5
5.7,9500,5,Iscon Ambli Road Ahmedabad,6005,6
6.7,10000,5,Iscon Ambli Road Ahmedabad,3685,15
5.7,8984,5,Iscon Ambli Road Ahmedabad,6350,12
1.75,6705,4,"Iscon Platinum, Bopal Ahmedabad",2610,14
2,8016,3,"Iscon Platinum, Bopal Ahmedabad",2495,7
1.1,5556,2,"Iscon Platinum, Bopal Ahmedabad",1980,1
1.6,6625,3,"Iscon Platinum, Bopal Ahmedabad",1450,15
2.85,6605,4,"Iscon Platinum, Bopal Ahmedabad",4315,0
3.55,6490,5,"Iscon Platinum, Bopal Ahmedabad",3008,9
2.85,6455,4,"Iscon Platinum, Bopal Ahmedabad",1947,7
3,6842,4,"Iscon Platinum, Bopal Ahmedabad",2543,9
3.1,8322,5,"Iscon Platinum, Bopal Ahmedabad",3725,14
3.5,6233,5,"Iscon Platinum, Bopal Ahmedabad",3260,21
3.61,6600,5,"Iscon Platinum, Bopal Ahmedabad",3008,9
3.9,7130,5,"Iscon Platinum, Bopal Ahmedabad",3008,9
6.2,9140,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3735,8
5.44,9000,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3324,18
5.45,9000,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3335,16
5,8275,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3324,13
4.65,7695,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6045,10
6.11,9000,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3734,18
6.03,9000,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3685,18
5.44,9000,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6045,18
5.45,9000,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6065,19
5.49,8100,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3700,9
5.97,8800,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3734,9
6.03,9000,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6700,15
5.28,8800,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3300,9
6.11,9000,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6790,16
4.89,8100,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3330,9
5.45,9000,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3353,18
5.44,9000,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3324,19
6.11,9000,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",3735,19
6.11,9000,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6790,16
5.45,9000,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6065,18
5.44,9000,4,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6045,15
6.03,9000,5,"Iscon Vogue, Iscon Ambli Road Ahmedabad",6700,13
43.9,3777,2,Jagatpur Ahmedabad,638,6
36,6000,1,Jagatpur Ahmedabad,600,12
1,5266,3,Jagatpur Ahmedabad,1899,5
68,5312,2,Jagatpur Ahmedabad,1280,11
66,5455,2,Jagatpur Ahmedabad,847,0
85,6296,3,Jagatpur Ahmedabad,1350,3
68,4387,2,Jagatpur Ahmedabad,1550,2
60,4819,2,Jagatpur Ahmedabad,1245,2
51,4250,2,Jagatpur Ahmedabad,1200,16
1.54,4778,4,Jagatpur Ahmedabad,1782,5
1.14,4657,3,Jagatpur Ahmedabad,1350,5
1.87,4800,4,Jagatpur Ahmedabad,2160,5
51,5152,2,"Jodhpur Village, Jodhpur Ahmedabad",990,9
95.5,5306,3,"Jodhpur Village, Jodhpur Ahmedabad",1350,9
1.8,8889,3,"Jodhpur Village, Jodhpur Ahmedabad",1417,0
1.85,7341,4,"Jodhpur Village, Jodhpur Ahmedabad",1600,2
3.51,11038,4,"Jodhpur Village, Jodhpur Ahmedabad",3180,8
4,8230,5,"Jodhpur Village, Jodhpur Ahmedabad",3402,0
3.32,7000,4,"Jodhpur Village, Jodhpur Ahmedabad",2612,10
4.25,10625,4,"Jodhpur Village, Jodhpur Ahmedabad",4000,0
48.8,3900,2,"Kavisha AER, Shela Ahmedabad",687,0
49.1,3900,2,"Kavisha AER, Shela Ahmedabad",700,7
47,3760,2,"Kavisha AER, Shela Ahmedabad",700,8
46.3,3700,2,"Kavisha AER, Shela Ahmedabad",687,8
50,4000,2,"Kavisha AER, Shela Ahmedabad",600,1
58,4640,2,"Kavisha AER, Shela Ahmedabad",687,7
54.1,4330,2,"Kavisha AER, Shela Ahmedabad",1250,11
69,4286,3,"Kavisha AER, Shela Ahmedabad",1610,11
45.2,4000,2,"Kavisha Atria, Shela Ahmedabad",655,0
41.8,3700,2,"Kavisha Atria, Shela Ahmedabad",621,3
49.7,4400,2,"Kavisha Atria, Shela Ahmedabad",650,4
64.8,3700,3,"Kavisha Atria, Shela Ahmedabad",968,14
81,4629,3,"Kavisha Atria, Shela Ahmedabad",968,6
74,4229,3,"Kavisha Atria, Shela Ahmedabad",992,2
72,4286,3,"Kavisha Atria, Shela Ahmedabad",975,1
72,4898,3,"Kavisha Atria, Shela Ahmedabad",1470,1
70,4762,3,"Kavisha Atria, Shela Ahmedabad",1470,4
86.8,4019,3,"Kavisha The Portrait, Shela Ahmedabad",1188,8
88.6,4100,3,"Kavisha The Portrait, Shela Ahmedabad",2160,5
1.02,4000,3,"Kavisha The Portrait, Shela Ahmedabad",1413,0
1.04,4500,3,"Kavisha The Portrait, Shela Ahmedabad",1276,11
1.3,4000,4,"Kavisha The Portrait, Shela Ahmedabad",1793,9
1.3,3988,4,"Kavisha The Portrait, Shela Ahmedabad",1890,10
1.3,4000,4,"Kavisha The Portrait, Shela Ahmedabad",1793,0
1.13,5250,3,"Kavisha The Portrait, Shela Ahmedabad",1188,8
2.11,5589,4,"Kavisha The Portrait, Shela Ahmedabad",2076,6
1.11,5139,3,"Kavisha The Portrait, Shela Ahmedabad",1188,8
1.71,5250,4,"Kavisha The Portrait, Shela Ahmedabad",1793,7
1.45,5026,3,"Kavisha The Portrait, Shela Ahmedabad",1587,9
80,4280,3,Koteshwar Ahmedabad,1869,5
1.1,6111,3,Koteshwar Ahmedabad,1800,1
1.25,5447,3,Koteshwar Ahmedabad,1606,0
1.28,5112,3,Koteshwar Ahmedabad,1386,5
1.1,6111,3,Koteshwar Ahmedabad,1800,1
1,5168,3,Koteshwar Ahmedabad,1260,6
50,5102,2,Makarba Ahmedabad,980,6
23,5011,1,Makarba Ahmedabad,459,0
80,4811,3,Makarba Ahmedabad,1164,0
50,5102,2,Makarba Ahmedabad,980,6
1.4,5838,3,Makarba Ahmedabad,2398,0
2.65,11069,4,"Malabar Retreat, Chharodi Ahmedabad",2394,0
2.65,11065,4,"Malabar Retreat, Chharodi Ahmedabad",2395,0
2.65,11051,4,"Malabar Retreat, Chharodi Ahmedabad",2398,0
2.65,11139,4,"Malabar Retreat, Chharodi Ahmedabad",2379,0
2.65,11060,4,"Malabar Retreat, Chharodi Ahmedabad",2396,0
2.81,11554,4,"Malabar Retreat, Chharodi Ahmedabad",2432,0
2.81,11564,4,"Malabar Retreat, Chharodi Ahmedabad",2430,0
2.81,11540,4,"Malabar Retreat, Chharodi Ahmedabad",2435,0
2.81,11545,4,"Malabar Retreat, Chharodi Ahmedabad",2434,0
2.65,11055,4,"Malabar Retreat, Chharodi Ahmedabad",2397,0
2.81,11559,4,"Malabar Retreat, Chharodi Ahmedabad",2431,0
5.52,11510,5,"Malabar Retreat, Chharodi Ahmedabad",4796,0
5.52,11512,5,"Malabar Retreat, Chharodi Ahmedabad",4795,0
5.52,11517,5,"Malabar Retreat, Chharodi Ahmedabad",4793,0
5.58,11505,5,"Malabar Retreat, Chharodi Ahmedabad",4850,0
5.52,11514,5,"Malabar Retreat, Chharodi Ahmedabad",4794,0
5.59,11495,5,"Malabar Retreat, Chharodi Ahmedabad",4863,0
26.5,2944,2,Maninagar Ahmedabad,900,1
45,4500,2,Maninagar Ahmedabad,650,3
25,3571,1,Maninagar Ahmedabad,490,0
18,3077,1,Maninagar Ahmedabad,585,2
29,4475,1,Maninagar Ahmedabad,648,4
32,3556,2,Maninagar Ahmedabad,900,8
33,3459,2,Maninagar Ahmedabad,954,3
25,3268,1,Maninagar Ahmedabad,765,3
27,6000,1,Maninagar Ahmedabad,450,0
43,4300,2,Maninagar Ahmedabad,1000,12
24,3947,1,Maninagar Ahmedabad,608,3
31,4851,1,Maninagar Ahmedabad,639,1
15,3000,1,Maninagar Ahmedabad,500,2
25,3205,2,Maninagar Ahmedabad,650,3
35.5,5635,2,Maninagar Ahmedabad,630,1
40,3584,2,Maninagar Ahmedabad,1116,4
38,3781,2,Maninagar Ahmedabad,1005,3
